,data,domain,cat
9490,sketch/horse/n02374451_2825-2.png,sketch,horse
4751,photo/elephant/n02503517_6479.jpg,photo,elephant
7084,sketch/elephant/n02503517_2444-1.png,sketch,elephant
5806,photo/person/253_0163.jpg,photo,person
8261,sketch/giraffe/n02439033_8875-4.png,sketch,giraffe
5251,photo/horse/105_0194.jpg,photo,horse
7144,sketch/elephant/n02503517_3108-5.png,sketch,elephant
1495,art_painting/house/pic_213.jpg,art_painting,house
8795,sketch/guitar/n03272010_7092-4.png,sketch,guitar
3357,cartoon/guitar/pic_132.jpg,cartoon,guitar
6749,sketch/dog/n02109525_1893-2.png,sketch,dog
4037,cartoon/person/pic_054.jpg,cartoon,person
8110,sketch/giraffe/n02439033_9398-5.png,sketch,giraffe
1263,art_painting/horse/pic_182.jpg,art_painting,horse
5932,photo/person/253_0296.jpg,photo,person
9857,sketch/person/12108.png,sketch,person
8167,sketch/giraffe/n02439033_2500-1.png,sketch,giraffe
7372,sketch/elephant/n02503517_9270-7.png,sketch,elephant
5962,photo/person/253_0328.jpg,photo,person
4580,photo/dog/n02109525_9037.jpg,photo,dog
9663,sketch/horse/n02374451_8526-3.png,sketch,horse
5002,photo/guitar/063_0047.jpg,photo,guitar
4977,photo/guitar/063_0016.jpg,photo,guitar
5326,photo/horse/n02374451_388.jpg,photo,horse
3336,cartoon/guitar/pic_044.jpg,cartoon,guitar
4930,photo/giraffe/n02439033_15384.jpg,photo,giraffe
1641,art_painting/person/pic_046.jpg,art_painting,person
2793,cartoon/elephant/pic_381.jpg,cartoon,elephant
3004,cartoon/giraffe/pic_356.jpg,cartoon,giraffe
7566,sketch/elephant/n02503517_9827-1.png,sketch,elephant
5407,photo/house/pic_062.jpg,photo,house
2096,cartoon/dog/pic_057.jpg,cartoon,dog
9893,sketch/person/12146.png,sketch,person
4338,cartoon/person/pic_399.jpg,cartoon,person
8073,sketch/giraffe/n02439033_15384-4.png,sketch,giraffe
7598,sketch/giraffe/7385.png,sketch,giraffe
2962,cartoon/giraffe/pic_077.jpg,cartoon,giraffe
3670,cartoon/horse/pic_333.jpg,cartoon,horse
5011,photo/guitar/063_0056.jpg,photo,guitar
8946,sketch/horse/8490.png,sketch,horse
148,art_painting/dog/pic_151.jpg,art_painting,dog
1110,art_painting/horse/pic_008.jpg,art_painting,horse
543,art_painting/elephant/pic_164.jpg,art_painting,elephant
8254,sketch/giraffe/n02439033_8846-6.png,sketch,giraffe
6034,photo/person/253_0407.jpg,photo,person
6941,sketch/elephant/n02503517_10193-10.png,sketch,elephant
4068,cartoon/person/pic_090.jpg,cartoon,person
337,art_painting/dog/pic_367.jpg,art_painting,dog
7433,sketch/elephant/n02503517_759-1.png,sketch,elephant
1441,art_painting/house/pic_145.jpg,art_painting,house
6602,sketch/dog/n02106662_18953-6.png,sketch,dog
979,art_painting/guitar/pic_071.jpg,art_painting,guitar
5970,photo/person/253_0336.jpg,photo,person
8121,sketch/giraffe/n02439033_15479-5.png,sketch,giraffe
2699,cartoon/elephant/pic_265.jpg,cartoon,elephant
249,art_painting/dog/pic_267.jpg,art_painting,dog
1656,art_painting/person/pic_070.jpg,art_painting,person
7168,sketch/elephant/n02503517_3808-4.png,sketch,elephant
1484,art_painting/house/pic_199.jpg,art_painting,house
6478,sketch/dog/n02103406_7708-8.png,sketch,dog
5536,photo/house/pic_188.jpg,photo,house
3995,cartoon/person/pic_010.jpg,cartoon,person
6416,sketch/dog/n02103406_651-7.png,sketch,dog
4649,photo/elephant/064_0018.jpg,photo,elephant
9411,sketch/horse/n02374451_2372-6.png,sketch,horse
525,art_painting/elephant/pic_145.jpg,art_painting,elephant
9045,sketch/horse/n02374451_10099-6.png,sketch,horse
1700,art_painting/person/pic_173.jpg,art_painting,person
314,art_painting/dog/pic_339.jpg,art_painting,dog
7268,sketch/elephant/n02503517_5892-5.png,sketch,elephant
9328,sketch/horse/n02374451_16358-2.png,sketch,horse
4844,photo/giraffe/084_0066.jpg,photo,giraffe
6268,sketch/dog/n02103406_3326-7.png,sketch,dog
1428,art_painting/house/pic_129.jpg,art_painting,house
7279,sketch/elephant/n02503517_5905-9.png,sketch,elephant
9219,sketch/horse/n02374451_13136-5.png,sketch,horse
899,art_painting/giraffe/pic_290.jpg,art_painting,giraffe
2533,cartoon/elephant/pic_043.jpg,cartoon,elephant
1043,art_painting/guitar/pic_131.jpg,art_painting,guitar
5908,photo/person/253_0271.jpg,photo,person
5687,photo/person/253_0061.jpg,photo,person
1569,art_painting/house/pic_305.jpg,art_painting,house
8523,sketch/guitar/n02676566_6560-5.png,sketch,guitar
3634,cartoon/horse/pic_288.jpg,cartoon,horse
4464,photo/dog/056_0082.jpg,photo,dog
9340,sketch/horse/n02374451_16948-8.png,sketch,horse
2675,cartoon/elephant/pic_239.jpg,cartoon,elephant
1542,art_painting/house/pic_272.jpg,art_painting,house
8202,sketch/giraffe/n02439033_5004-5.png,sketch,giraffe
5305,photo/horse/n02374451_15307.jpg,photo,horse
3931,cartoon/house/pic_290.jpg,cartoon,house
4698,photo/elephant/064_0126.jpg,photo,elephant
8706,sketch/guitar/n03272010_5483-1.png,sketch,guitar
3584,cartoon/horse/pic_234.jpg,cartoon,horse
9329,sketch/horse/n02374451_16358-3.png,sketch,horse
9725,sketch/horse/n02374451_925-1.png,sketch,horse
4462,photo/dog/056_0080.jpg,photo,dog
8833,sketch/guitar/n03467517_11020-3.png,sketch,guitar
4173,cartoon/person/pic_200.jpg,cartoon,person
5779,photo/person/253_0134.jpg,photo,person
5450,photo/house/pic_123.jpg,photo,house
5180,photo/horse/105_0071.jpg,photo,horse
5182,photo/horse/105_0073.jpg,photo,horse
9027,sketch/horse/8520.png,sketch,horse
3810,cartoon/house/pic_134.jpg,cartoon,house
1447,art_painting/house/pic_151.jpg,art_painting,house
9703,sketch/horse/n02374451_503-5.png,sketch,horse
1059,art_painting/guitar/pic_148.jpg,art_painting,guitar
8634,sketch/guitar/n02676566_9451-4.png,sketch,guitar
4404,photo/dog/056_0014.jpg,photo,dog
94,art_painting/dog/pic_104.jpg,art_painting,dog
7900,sketch/giraffe/n02439033_1327-2.png,sketch,giraffe
7374,sketch/elephant/n02503517_6661-4.png,sketch,elephant
6262,sketch/dog/n02103406_3326-13.png,sketch,dog
7394,sketch/elephant/n02503517_7020-4.png,sketch,elephant
7557,sketch/elephant/n02503517_9421-1.png,sketch,elephant
3835,cartoon/house/pic_171.jpg,cartoon,house
6455,sketch/dog/n02103406_7368-10.png,sketch,dog
287,art_painting/dog/pic_311.jpg,art_painting,dog
5583,photo/house/pic_239.jpg,photo,house
7002,sketch/elephant/n02503517_11873-4.png,sketch,elephant
6971,sketch/elephant/n02503517_10439-4.png,sketch,elephant
6628,sketch/dog/n02106662_24019-1.png,sketch,dog
6271,sketch/dog/n02103406_3401-1.png,sketch,dog
4284,cartoon/person/pic_334.jpg,cartoon,person
4628,photo/elephant/064_0056.jpg,photo,elephant
2911,cartoon/giraffe/pic_018.jpg,cartoon,giraffe
4749,photo/elephant/n02503517_6232.jpg,photo,elephant
376,art_painting/dog/pic_413.jpg,art_painting,dog
6178,sketch/dog/n02103406_1247-6.png,sketch,dog
2203,cartoon/dog/pic_166.jpg,cartoon,dog
9232,sketch/horse/n02374451_13171-6.png,sketch,horse
563,art_painting/elephant/pic_185.jpg,art_painting,elephant
2954,cartoon/giraffe/pic_068.jpg,cartoon,giraffe
9483,sketch/horse/n02374451_276-5.png,sketch,horse
5559,photo/house/pic_213.jpg,photo,house
9542,sketch/horse/n02374451_4553-4.png,sketch,horse
9432,sketch/horse/n02374451_2616-10.png,sketch,horse
1526,art_painting/house/pic_254.jpg,art_painting,house
4035,cartoon/person/pic_052.jpg,cartoon,person
7790,sketch/giraffe/n02439033_11487-1.png,sketch,giraffe
7016,sketch/elephant/n02503517_1292-5.png,sketch,elephant
6670,sketch/dog/n02106662_466-3.png,sketch,dog
1335,art_painting/house/pic_035.jpg,art_painting,house
2802,cartoon/elephant/pic_392.jpg,cartoon,elephant
7411,sketch/elephant/n02503517_7173-1.png,sketch,elephant
7704,sketch/giraffe/n02439033_10541-1.png,sketch,giraffe
1257,art_painting/horse/pic_176.jpg,art_painting,horse
2930,cartoon/giraffe/pic_040.jpg,cartoon,giraffe
3176,cartoon/giraffe/pic_310.jpg,cartoon,giraffe
5479,photo/house/pic_126.jpg,photo,house
7937,sketch/giraffe/n02439033_14060-6.png,sketch,giraffe
2443,cartoon/elephant/pic_008.jpg,cartoon,elephant
3677,cartoon/horse/pic_341.jpg,cartoon,horse
2979,cartoon/giraffe/pic_097.jpg,cartoon,giraffe
9558,sketch/horse/n02374451_4795-4.png,sketch,horse
7305,sketch/elephant/n02503517_6396-4.png,sketch,elephant
9876,sketch/person/12128.png,sketch,person
2582,cartoon/elephant/pic_136.jpg,cartoon,elephant
5930,photo/person/253_0294.jpg,photo,person
3764,cartoon/house/pic_085.jpg,cartoon,house
6294,sketch/dog/n02103406_3538-4.png,sketch,dog
7680,sketch/giraffe/n02439033_10164-8.png,sketch,giraffe
4248,cartoon/person/pic_291.jpg,cartoon,person
7655,sketch/giraffe/n02439033_10130-5.png,sketch,giraffe
3779,cartoon/house/pic_107.jpg,cartoon,house
7092,sketch/elephant/n02503517_2547-4.png,sketch,elephant
1555,art_painting/house/pic_289.jpg,art_painting,house
1457,art_painting/house/pic_164.jpg,art_painting,house
71,art_painting/dog/pic_079.jpg,art_painting,dog
8644,sketch/guitar/n02676566_9612-4.png,sketch,guitar
1730,art_painting/person/pic_146.jpg,art_painting,person
5428,photo/house/pic_085.jpg,photo,house
2358,cartoon/dog/pic_352.jpg,cartoon,dog
5952,photo/person/253_0317.jpg,photo,person
1391,art_painting/house/pic_101.jpg,art_painting,house
5921,photo/person/253_0284.jpg,photo,person
197,art_painting/dog/pic_210.jpg,art_painting,dog
8180,sketch/giraffe/n02439033_376-2.png,sketch,giraffe
8107,sketch/giraffe/n02439033_67-7.png,sketch,giraffe
9206,sketch/horse/n02374451_12847-7.png,sketch,horse
5760,photo/person/253_0114.jpg,photo,person
1358,art_painting/house/pic_060.jpg,art_painting,house
6092,sketch/dog/5310.png,sketch,dog
9864,sketch/person/12115.png,sketch,person
3012,cartoon/giraffe/pic_116.jpg,cartoon,giraffe
9200,sketch/horse/n02374451_12792-9.png,sketch,horse
4222,cartoon/person/pic_257.jpg,cartoon,person
177,art_painting/dog/pic_187.jpg,art_painting,dog
3528,cartoon/horse/pic_161.jpg,cartoon,horse
6456,sketch/dog/n02103406_7368-3.png,sketch,dog
2886,cartoon/elephant/pic_496.jpg,cartoon,elephant
9298,sketch/horse/n02374451_15307-1.png,sketch,horse
8149,sketch/giraffe/n02439033_16356-5.png,sketch,giraffe
9444,sketch/horse/n02374451_262-2.png,sketch,horse
5488,photo/house/pic_135.jpg,photo,house
5117,photo/guitar/n03272010_12151.jpg,photo,guitar
8532,sketch/guitar/n02676566_6631-5.png,sketch,guitar
1582,art_painting/house/pic_320.jpg,art_painting,house
8936,sketch/horse/n02374451_2616-2.png,sketch,horse
5235,photo/horse/105_0157.jpg,photo,horse
7671,sketch/giraffe/n02439033_10803-3.png,sketch,giraffe
8770,sketch/guitar/n03272010_6799-2.png,sketch,guitar
4000,cartoon/person/pic_015.jpg,cartoon,person
1972,art_painting/person/pic_469.jpg,art_painting,person
6669,sketch/dog/n02106662_466-2.png,sketch,dog
3541,cartoon/horse/pic_178.jpg,cartoon,horse
9592,sketch/horse/n02374451_5084-6.png,sketch,horse
6763,sketch/dog/n02109525_3782-3.png,sketch,dog
833,art_painting/giraffe/pic_213.jpg,art_painting,giraffe
8864,sketch/guitar/n03467517_17233-1.png,sketch,guitar
9655,sketch/horse/n02374451_8269-4.png,sketch,horse
9923,sketch/person/12177.png,sketch,person
2756,cartoon/elephant/pic_335.jpg,cartoon,elephant
298,art_painting/dog/pic_322.jpg,art_painting,dog
4217,cartoon/person/pic_252.jpg,cartoon,person
903,art_painting/giraffe/pic_295.jpg,art_painting,giraffe
813,art_painting/giraffe/pic_186.jpg,art_painting,giraffe
3196,cartoon/giraffe/pic_336.jpg,cartoon,giraffe
1716,art_painting/person/pic_126.jpg,art_painting,person
9943,sketch/person/12191.png,sketch,person
1114,art_painting/horse/pic_014.jpg,art_painting,horse
753,art_painting/giraffe/pic_116.jpg,art_painting,giraffe
5003,photo/guitar/063_0048.jpg,photo,guitar
6118,sketch/dog/5337.png,sketch,dog
746,art_painting/giraffe/pic_109.jpg,art_painting,giraffe
6647,sketch/dog/n02106662_25917-1.png,sketch,dog
2387,cartoon/dog/pic_390.jpg,cartoon,dog
9529,sketch/horse/n02374451_388-8.png,sketch,horse
2050,cartoon/dog/pic_004.jpg,cartoon,dog
9093,sketch/horse/n02374451_11483-5.png,sketch,horse
8007,sketch/giraffe/n02439033_14724-2.png,sketch,giraffe
1105,art_painting/horse/pic_003.jpg,art_painting,horse
2103,cartoon/dog/pic_064.jpg,cartoon,dog
9454,sketch/horse/n02374451_15453-2.png,sketch,horse
5808,photo/person/253_0165.jpg,photo,person
7020,sketch/elephant/n02503517_1359-2.png,sketch,elephant
3104,cartoon/giraffe/pic_225.jpg,cartoon,giraffe
9171,sketch/horse/n02374451_12328-4.png,sketch,horse
9486,sketch/horse/n02374451_276-8.png,sketch,horse
1614,art_painting/person/pic_016.jpg,art_painting,person
7042,sketch/elephant/n02503517_1583-2.png,sketch,elephant
3672,cartoon/horse/pic_335.jpg,cartoon,horse
1150,art_painting/horse/pic_060.jpg,art_painting,horse
5453,photo/house/pic_185.jpg,photo,house
1282,art_painting/horse/pic_207.jpg,art_painting,horse
9087,sketch/horse/n02374451_11479-6.png,sketch,horse
9609,sketch/horse/n02374451_597-3.png,sketch,horse
5401,photo/house/pic_055.jpg,photo,house
6838,sketch/elephant/5924.png,sketch,elephant
4530,photo/dog/n02103406_8004.jpg,photo,dog
1313,art_painting/house/pic_010.jpg,art_painting,house
3544,cartoon/horse/pic_183.jpg,cartoon,horse
9310,sketch/horse/n02374451_15453-1.png,sketch,horse
7243,sketch/elephant/n02503517_5418-6.png,sketch,elephant
7733,sketch/giraffe/n02439033_10839-1.png,sketch,giraffe
1470,art_painting/house/pic_181.jpg,art_painting,house
524,art_painting/elephant/pic_144.jpg,art_painting,elephant
9504,sketch/horse/n02374451_2846-8.png,sketch,horse
4920,photo/giraffe/n02439033_14600.jpg,photo,giraffe
7625,sketch/giraffe/7413.png,sketch,giraffe
4114,cartoon/person/pic_123.jpg,cartoon,person
7289,sketch/elephant/n02503517_6032-6.png,sketch,elephant
996,art_painting/guitar/pic_089.jpg,art_painting,guitar
1346,art_painting/house/pic_047.jpg,art_painting,house
1215,art_painting/horse/pic_123.jpg,art_painting,horse
9764,sketch/house/8811.png,sketch,house
6190,sketch/dog/n02103406_1754-1.png,sketch,dog
3348,cartoon/guitar/pic_122.jpg,cartoon,guitar
1773,art_painting/person/pic_200.jpg,art_painting,person
9402,sketch/horse/n02374451_2248-5.png,sketch,horse
1109,art_painting/horse/pic_007.jpg,art_painting,horse
9117,sketch/horse/n02374451_12128-3.png,sketch,horse
3530,cartoon/horse/pic_163.jpg,cartoon,horse
9235,sketch/horse/n02374451_1340-11.png,sketch,horse
4684,photo/elephant/064_0111.jpg,photo,elephant
3708,cartoon/house/pic_010.jpg,cartoon,house
1170,art_painting/horse/pic_082.jpg,art_painting,horse
3961,cartoon/house/pic_328.jpg,cartoon,house
488,art_painting/elephant/pic_106.jpg,art_painting,elephant
2813,cartoon/elephant/pic_403.jpg,cartoon,elephant
2104,cartoon/dog/pic_065.jpg,cartoon,dog
959,art_painting/guitar/pic_043.jpg,art_painting,guitar
8978,sketch/horse/8524.png,sketch,horse
8207,sketch/giraffe/n02439033_5652-3.png,sketch,giraffe
4743,photo/elephant/n02503517_5420.jpg,photo,elephant
520,art_painting/elephant/pic_139.jpg,art_painting,elephant
9846,sketch/person/12096.png,sketch,person
134,art_painting/dog/pic_135.jpg,art_painting,dog
2568,cartoon/elephant/pic_119.jpg,cartoon,elephant
6902,sketch/elephant/5991.png,sketch,elephant
2465,cartoon/elephant/pic_033.jpg,cartoon,elephant
7981,sketch/giraffe/n02439033_14554-9.png,sketch,giraffe
8456,sketch/guitar/n02676566_330-5.png,sketch,guitar
3730,cartoon/house/pic_040.jpg,cartoon,house
8504,sketch/guitar/n02676566_5735-5.png,sketch,guitar
1643,art_painting/person/pic_048.jpg,art_painting,person
3167,cartoon/giraffe/pic_300.jpg,cartoon,giraffe
8761,sketch/guitar/n03272010_6727-3.png,sketch,guitar
9778,sketch/house/8826.png,sketch,house
1314,art_painting/house/pic_011.jpg,art_painting,house
6301,sketch/dog/n02103406_371-2.png,sketch,dog
5281,photo/horse/n02374451_10809.jpg,photo,horse
3884,cartoon/house/pic_231.jpg,cartoon,house
5126,photo/guitar/n03272010_6662.jpg,photo,guitar
9591,sketch/horse/n02374451_5084-5.png,sketch,horse
4331,cartoon/person/pic_392.jpg,cartoon,person
490,art_painting/elephant/pic_108.jpg,art_painting,elephant
901,art_painting/giraffe/pic_292.jpg,art_painting,giraffe
9102,sketch/horse/n02374451_1189-3.png,sketch,horse
5053,photo/guitar/063_0099.jpg,photo,guitar
3642,cartoon/horse/pic_299.jpg,cartoon,horse
4033,cartoon/person/pic_050.jpg,cartoon,person
999,art_painting/guitar/pic_092.jpg,art_painting,guitar
3363,cartoon/guitar/pic_139.jpg,cartoon,guitar
4269,cartoon/person/pic_317.jpg,cartoon,person
9404,sketch/horse/n02374451_2248-7.png,sketch,horse
6724,sketch/dog/n02109525_12875-1.png,sketch,dog
4592,photo/elephant/064_0012.jpg,photo,elephant
8764,sketch/guitar/n03272010_6737-1.png,sketch,guitar
3369,cartoon/guitar/pic_147.jpg,cartoon,guitar
1356,art_painting/house/pic_058.jpg,art_painting,house
1576,art_painting/house/pic_314.jpg,art_painting,house
2691,cartoon/elephant/pic_257.jpg,cartoon,elephant
8726,sketch/guitar/n03272010_6152-4.png,sketch,guitar
6308,sketch/dog/n02103406_3743-1.png,sketch,dog
3313,cartoon/guitar/pic_081.jpg,cartoon,guitar
8315,sketch/giraffe/n02439033_9719-7.png,sketch,giraffe
4298,cartoon/person/pic_352.jpg,cartoon,person
4805,photo/giraffe/084_0024.jpg,photo,giraffe
6828,sketch/dog/n02109525_12875-4.png,sketch,dog
6836,sketch/elephant/5922.png,sketch,elephant
6661,sketch/dog/n02106662_27393-3.png,sketch,dog
7773,sketch/giraffe/n02439033_11273-6.png,sketch,giraffe
5636,photo/person/253_0007.jpg,photo,person
5654,photo/person/253_0026.jpg,photo,person
9859,sketch/person/12110.png,sketch,person
2599,cartoon/elephant/pic_154.jpg,cartoon,elephant
588,art_painting/elephant/pic_211.jpg,art_painting,elephant
3146,cartoon/giraffe/pic_275.jpg,cartoon,giraffe
3078,cartoon/giraffe/pic_195.jpg,cartoon,giraffe
4038,cartoon/person/pic_055.jpg,cartoon,person
5009,photo/guitar/063_0054.jpg,photo,guitar
8195,sketch/giraffe/n02439033_4601-3.png,sketch,giraffe
4124,cartoon/person/pic_135.jpg,cartoon,person
1812,art_painting/person/pic_248.jpg,art_painting,person
915,art_painting/giraffe/pic_308.jpg,art_painting,giraffe
2336,cartoon/dog/pic_327.jpg,cartoon,dog
5619,photo/house/pic_280.jpg,photo,house
8005,sketch/giraffe/n02439033_14609-6.png,sketch,giraffe
2191,cartoon/dog/pic_148.jpg,cartoon,dog
689,art_painting/giraffe/pic_059.jpg,art_painting,giraffe
268,art_painting/dog/pic_290.jpg,art_painting,dog
3035,cartoon/giraffe/pic_144.jpg,cartoon,giraffe
4986,photo/guitar/063_0027.jpg,photo,guitar
927,art_painting/guitar/pic_009.jpg,art_painting,guitar
2179,cartoon/dog/pic_133.jpg,cartoon,dog
4884,photo/giraffe/n02439033_11114.jpg,photo,giraffe
5714,photo/person/253_0306.jpg,photo,person
9797,sketch/house/8846.png,sketch,house
9070,sketch/horse/n02374451_10761-3.png,sketch,horse
7757,sketch/giraffe/n02439033_11114-5.png,sketch,giraffe
8158,sketch/giraffe/n02439033_221-4.png,sketch,giraffe
2633,cartoon/elephant/pic_194.jpg,cartoon,elephant
5622,photo/house/pic_283.jpg,photo,house
3563,cartoon/horse/pic_208.jpg,cartoon,horse
164,art_painting/dog/pic_172.jpg,art_painting,dog
7933,sketch/giraffe/n02439033_14060-1.png,sketch,giraffe
6641,sketch/dog/n02106662_24786-2.png,sketch,dog
2168,cartoon/dog/pic_117.jpg,cartoon,dog
6542,sketch/dog/n02106662_11133-4.png,sketch,dog
6138,sketch/dog/5359.png,sketch,dog
3691,cartoon/horse/pic_356.jpg,cartoon,horse
3620,cartoon/horse/pic_272.jpg,cartoon,horse
186,art_painting/dog/pic_197.jpg,art_painting,dog
9518,sketch/horse/n02374451_3808-5.png,sketch,horse
8184,sketch/giraffe/n02439033_3944-1.png,sketch,giraffe
6277,sketch/dog/n02103406_343-2.png,sketch,dog
4183,cartoon/person/pic_214.jpg,cartoon,person
1943,art_painting/person/pic_428.jpg,art_painting,person
3604,cartoon/horse/pic_255.jpg,cartoon,horse
5902,photo/person/253_0264.jpg,photo,person
238,art_painting/dog/pic_255.jpg,art_painting,dog
3080,cartoon/giraffe/pic_197.jpg,cartoon,giraffe
7857,sketch/giraffe/n02439033_12059-4.png,sketch,giraffe
4896,photo/giraffe/n02439033_11715.jpg,photo,giraffe
4387,cartoon/person/pic_454.jpg,cartoon,person
449,art_painting/elephant/pic_076.jpg,art_painting,elephant
9466,sketch/horse/n02374451_2733-2.png,sketch,horse
1874,art_painting/person/pic_327.jpg,art_painting,person
9583,sketch/horse/n02374451_503-2.png,sketch,horse
7344,sketch/elephant/n02503517_6661-1.png,sketch,elephant
7485,sketch/elephant/n02503517_8518-5.png,sketch,elephant
8962,sketch/horse/8507.png,sketch,horse
27,art_painting/dog/pic_029.jpg,art_painting,dog
557,art_painting/elephant/pic_178.jpg,art_painting,elephant
7525,sketch/elephant/n02503517_9043-4.png,sketch,elephant
9642,sketch/horse/n02374451_779-5.png,sketch,horse
8408,sketch/guitar/n02676566_11377-5.png,sketch,guitar
6016,photo/person/253_0385.jpg,photo,person
7803,sketch/giraffe/n02439033_11599-1.png,sketch,giraffe
